CELL	COMP_1	COMP_2	COMP_3	COMP_4
24952	4.7552	0.66458	-1.64365	1.44452
24953	6.28426	2.62917	-2.37759	1.29798
24954	7.26306	3.6803	-2.1767	1.09819
24955	7.8337	3.93059	-2.32875	0.6601
24956	7.05236	2.46816	-1.88318	0.46866
24957	7.97077	3.55986	-1.90302	0.21649
24958	7.91319	3.25938	-1.7563	-0.03214
24959	7.74528	3.00794	-1.44083	-0.20433
24960	6.66712	1.88417	-0.96501	-0.41739
24961	4.17618	-0.00839	0.06678	-1.22167
24962	4.41122	0.45761	0.07302	-1.17604
24963	3.02411	-1.51043	0.81318	-0.89982
24964	2.69066	-1.97645	1.02358	-0.75956
24965	2.56479	-2.2391	1.151	-0.60582
24966	2.50602	-2.2902	1.19625	-0.42427
24967	2.42736	-2.21369	1.22554	-0.25109
24968	2.37496	-2.07759	1.31441	-0.11706
24969	2.26178	-1.87723	1.36796	-0.04225
24970	2.03464	-1.74239	1.43319	-0.09844
24971	1.90306	-1.69261	1.55659	0.03894
24972	1.73989	-1.66935	1.62011	0.23606
24973	1.61453	-1.68178	1.77854	0.36792
24974	1.32698	-1.63458	1.83251	0.48334
24975	1.2082	-1.49045	1.71542	0.59415
24976	0.8466	-1.27764	1.71912	0.56566
24977	0.41318	-0.69918	1.85125	0.31576
24978	0.56961	-0.26191	1.9186	0.80938
24979	0.68544	0.21285	1.939	0.72893
24980	0.41984	0.47182	2.32972	0.53889
24981	0.53601	0.50324	2.46373	0.41786
24982	0.74874	0.7915	2.7001	0.31728
24983	0.65364	1.01113	2.48828	0.11896
24984	1.00087	1.2159	2.11968	0.20712
24985	0.71526	1.81004	2.27308	-0.24806
24986	0.52064	1.44838	2.08168	-0.30781
24987	0.69836	1.88821	1.94099	0.00952
24988	0.90666	2.4152	1.72213	-0.04311
24989	0.92565	1.71002	2.05477	0.3855
24990	1.30163	2.16739	2.07902	0.39342
24991	1.55726	2.42721	1.63772	0.47211
24992	1.55846	2.44015	1.68719	0.15726
24993	1.29672	0.48893	1.69454	0.82342
24994	0.84175	0.96894	1.8842	0.32319
24995	0.36342	0.95057	1.73376	-0.11515
24996	-0.51957	0.8944	1.99424	-0.44933
24997	NA	NA	NA	NA
24998	NA	NA	NA	NA
24999	NA	NA	NA	NA
25000	NA	NA	NA	NA
25001	NA	NA	NA	NA
25002	NA	NA	NA	NA
25003	NA	NA	NA	NA
25004	NA	NA	NA	NA
25005	NA	NA	NA	NA
25006	NA	NA	NA	NA
25007	NA	NA	NA	NA
25008	NA	NA	NA	NA
25009	NA	NA	NA	NA
25010	NA	NA	NA	NA
25011	NA	NA	NA	NA
25012	NA	NA	NA	NA
25013	NA	NA	NA	NA
25014	NA	NA	NA	NA
25015	NA	NA	NA	NA
25016	NA	NA	NA	NA
25017	NA	NA	NA	NA
25018	NA	NA	NA	NA
25019	NA	NA	NA	NA
25020	NA	NA	NA	NA
25021	NA	NA	NA	NA
25022	NA	NA	NA	NA
25023	NA	NA	NA	NA
25024	NA	NA	NA	NA
25025	NA	NA	NA	NA
25026	NA	NA	NA	NA
25027	NA	NA	NA	NA
25028	NA	NA	NA	NA
25029	NA	NA	NA	NA
25030	NA	NA	NA	NA
25031	NA	NA	NA	NA
25032	NA	NA	NA	NA
25033	NA	NA	NA	NA
25034	NA	NA	NA	NA
25035	NA	NA	NA	NA
25036	NA	NA	NA	NA
25037	NA	NA	NA	NA
25038	NA	NA	NA	NA
25039	NA	NA	NA	NA
25040	NA	NA	NA	NA
25041	NA	NA	NA	NA
25042	NA	NA	NA	NA
25043	NA	NA	NA	NA
25044	NA	NA	NA	NA
25045	NA	NA	NA	NA
25046	NA	NA	NA	NA
25047	NA	NA	NA	NA
25048	NA	NA	NA	NA
25049	NA	NA	NA	NA
25050	NA	NA	NA	NA
25051	NA	NA	NA	NA
25052	NA	NA	NA	NA
25053	NA	NA	NA	NA
25054	NA	NA	NA	NA
25055	NA	NA	NA	NA
25056	NA	NA	NA	NA
25057	NA	NA	NA	NA
25058	NA	NA	NA	NA
25059	NA	NA	NA	NA
25060	NA	NA	NA	NA
25061	NA	NA	NA	NA
25062	NA	NA	NA	NA
25063	NA	NA	NA	NA
25064	NA	NA	NA	NA
25065	NA	NA	NA	NA
25066	NA	NA	NA	NA
25067	NA	NA	NA	NA
25068	NA	NA	NA	NA
25069	NA	NA	NA	NA
25070	NA	NA	NA	NA
25071	NA	NA	NA	NA
25072	NA	NA	NA	NA
25073	NA	NA	NA	NA
25074	NA	NA	NA	NA
25075	NA	NA	NA	NA
25076	NA	NA	NA	NA
25077	NA	NA	NA	NA
25078	NA	NA	NA	NA
25079	NA	NA	NA	NA
25080	NA	NA	NA	NA
25081	NA	NA	NA	NA
25082	NA	NA	NA	NA
25083	NA	NA	NA	NA
25084	NA	NA	NA	NA
25085	NA	NA	NA	NA
25086	NA	NA	NA	NA
25087	NA	NA	NA	NA
25088	NA	NA	NA	NA
25089	NA	NA	NA	NA
25090	NA	NA	NA	NA
25091	NA	NA	NA	NA
25092	NA	NA	NA	NA
25093	NA	NA	NA	NA
25094	NA	NA	NA	NA
25095	NA	NA	NA	NA
25096	NA	NA	NA	NA
25097	NA	NA	NA	NA
25098	NA	NA	NA	NA
25099	NA	NA	NA	NA
25100	NA	NA	NA	NA
25101	NA	NA	NA	NA
25102	NA	NA	NA	NA
25103	NA	NA	NA	NA
25104	NA	NA	NA	NA
25105	NA	NA	NA	NA
25106	NA	NA	NA	NA
25107	NA	NA	NA	NA
25108	NA	NA	NA	NA
25109	NA	NA	NA	NA
25110	NA	NA	NA	NA
25111	NA	NA	NA	NA
25112	NA	NA	NA	NA
25113	NA	NA	NA	NA
25114	NA	NA	NA	NA
25115	NA	NA	NA	NA
25116	NA	NA	NA	NA
25117	NA	NA	NA	NA
25118	NA	NA	NA	NA
25119	NA	NA	NA	NA
25120	NA	NA	NA	NA
25121	NA	NA	NA	NA
25122	NA	NA	NA	NA
25123	NA	NA	NA	NA
25124	NA	NA	NA	NA
25125	NA	NA	NA	NA
25126	4.59084	0.17892	-2.32421	1.16768
25127	5.01377	0.38116	-2.60909	0.71406
25128	6.91733	4.26368	-2.17498	1.81003
25129	7.07038	3.86826	-2.17122	1.41302
25130	7.9954	4.75384	-2.20001	1.09066
25131	7.88689	4.13443	-1.97254	0.77448
25132	7.87288	3.62712	-1.94895	0.37854
25133	8.15052	3.94394	-1.80399	0.18997
25134	6.24147	1.17615	-0.9413	-0.02346
25135	6.04266	1.0797	-0.8466	-0.33432
25136	4.49428	-0.09462	0.10018	-1.07441
25137	3.58532	-0.8473	0.5724	-0.98986
25138	3.1314	-1.80131	0.93001	-0.58673
25139	2.9473	-2.03951	1.07375	-0.58948
25140	2.73118	-2.20519	1.16684	-0.55248
25141	2.66043	-2.26455	1.26412	-0.42726
25142	2.54981	-2.19917	1.30548	-0.26249
25143	2.47032	-2.06278	1.35439	-0.14612
25144	2.30797	-1.87205	1.39667	-0.15576
25145	2.0587	-1.70592	1.44876	-0.1375
25146	1.92586	-1.63697	1.567	-0.01244
25147	1.82513	-1.61313	1.67494	0.11352
25148	1.71606	-1.59472	1.79064	0.20435
25149	1.51003	-1.45528	1.88044	0.29622
25150	1.24672	-1.19225	1.81639	0.24249
25151	0.6945	-0.83784	2.11919	0.31518
25152	0.58586	-0.45712	1.98162	0.50135
25153	0.51641	-0.24573	2.0616	0.72356
25154	0.51101	0.15868	2.27467	0.67857
25155	0.3489	0.49449	2.602	0.59403
25156	0.64594	0.34513	2.38831	0.61068
25157	0.6529	0.89628	2.64284	0.42084
25158	0.6579	1.30991	2.73503	-0.15147
25159	0.73428	1.76745	2.86415	-0.12201
25160	0.93712	2.3497	2.6807	-0.09002
25161	1.02296	2.51522	2.32795	-0.06681
25162	0.90706	2.579	2.24692	0.32426
25163	1.11587	2.95906	2.11362	0.44189
25164	1.32281	3.0632	1.99158	0.61959
25165	1.44962	2.21493	1.96626	0.61628
25166	1.34074	1.95368	1.80985	0.3886
25167	1.26398	2.29917	1.7095	0.14131
25168	1.30033	2.75266	1.6067	0.29525
25169	-0.02764	1.42337	2.19628	-0.61014
25170	-1.13709	1.45129	2.33595	-1.1759
25171	NA	NA	NA	NA
25172	NA	NA	NA	NA
25173	NA	NA	NA	NA
25174	NA	NA	NA	NA
25175	NA	NA	NA	NA
25176	NA	NA	NA	NA
25177	NA	NA	NA	NA
25178	NA	NA	NA	NA
25179	NA	NA	NA	NA
25180	NA	NA	NA	NA
25181	NA	NA	NA	NA
25182	NA	NA	NA	NA
25183	NA	NA	NA	NA
25184	NA	NA	NA	NA
25185	NA	NA	NA	NA
25186	NA	NA	NA	NA
25187	NA	NA	NA	NA
25188	NA	NA	NA	NA
25189	NA	NA	NA	NA
25190	NA	NA	NA	NA
25191	NA	NA	NA	NA
25192	NA	NA	NA	NA
25193	NA	NA	NA	NA
25194	NA	NA	NA	NA
25195	NA	NA	NA	NA
25196	NA	NA	NA	NA
25197	NA	NA	NA	NA
25198	NA	NA	NA	NA
25199	NA	NA	NA	NA
25200	NA	NA	NA	NA
25201	NA	NA	NA	NA
25202	NA	NA	NA	NA
25203	NA	NA	NA	NA
25204	NA	NA	NA	NA
25205	NA	NA	NA	NA
25206	NA	NA	NA	NA
25207	NA	NA	NA	NA
25208	NA	NA	NA	NA
25209	NA	NA	NA	NA
25210	NA	NA	NA	NA
25211	NA	NA	NA	NA
25212	NA	NA	NA	NA
25213	NA	NA	NA	NA
25214	NA	NA	NA	NA
25215	NA	NA	NA	NA
25216	NA	NA	NA	NA
25217	NA	NA	NA	NA
25218	NA	NA	NA	NA
25219	NA	NA	NA	NA
25220	NA	NA	NA	NA
25221	NA	NA	NA	NA
25222	NA	NA	NA	NA
25223	NA	NA	NA	NA
25224	NA	NA	NA	NA
25225	NA	NA	NA	NA
25226	NA	NA	NA	NA
25227	NA	NA	NA	NA
25228	NA	NA	NA	NA
25229	NA	NA	NA	NA
25230	NA	NA	NA	NA
25231	NA	NA	NA	NA
25232	NA	NA	NA	NA
25233	NA	NA	NA	NA
25234	NA	NA	NA	NA
25235	NA	NA	NA	NA
25236	NA	NA	NA	NA
25237	NA	NA	NA	NA
25238	NA	NA	NA	NA
25239	NA	NA	NA	NA
25240	NA	NA	NA	NA
25241	NA	NA	NA	NA
25242	NA	NA	NA	NA
25243	NA	NA	NA	NA
25244	NA	NA	NA	NA
25245	NA	NA	NA	NA
25246	NA	NA	NA	NA
25247	NA	NA	NA	NA
25248	NA	NA	NA	NA
25249	NA	NA	NA	NA
25250	NA	NA	NA	NA
25251	NA	NA	NA	NA
25252	NA	NA	NA	NA
25253	NA	NA	NA	NA
25254	NA	NA	NA	NA
25255	NA	NA	NA	NA
25256	NA	NA	NA	NA
25257	NA	NA	NA	NA
25258	NA	NA	NA	NA
25259	NA	NA	NA	NA
25260	NA	NA	NA	NA
25261	NA	NA	NA	NA
25262	NA	NA	NA	NA
25263	NA	NA	NA	NA
25264	NA	NA	NA	NA
25265	NA	NA	NA	NA
25266	NA	NA	NA	NA
25267	NA	NA	NA	NA
25268	NA	NA	NA	NA
25269	NA	NA	NA	NA
25270	NA	NA	NA	NA
25271	NA	NA	NA	NA
25272	NA	NA	NA	NA
25273	NA	NA	NA	NA
25274	NA	NA	NA	NA
25275	NA	NA	NA	NA
25276	NA	NA	NA	NA
25277	NA	NA	NA	NA
25278	NA	NA	NA	NA
25279	NA	NA	NA	NA
25280	NA	NA	NA	NA
25281	NA	NA	NA	NA
25282	NA	NA	NA	NA
25283	NA	NA	NA	NA
25284	NA	NA	NA	NA
25285	NA	NA	NA	NA
25286	NA	NA	NA	NA
25287	NA	NA	NA	NA
25288	NA	NA	NA	NA
25289	NA	NA	NA	NA
25290	NA	NA	NA	NA
25291	NA	NA	NA	NA
25292	NA	NA	NA	NA
25293	NA	NA	NA	NA
25294	NA	NA	NA	NA
25295	NA	NA	NA	NA
25296	NA	NA	NA	NA
25297	NA	NA	NA	NA
25298	NA	NA	NA	NA
25299	NA	NA	NA	NA
25300	NA	NA	NA	NA
25301	3.9952	0.42558	-1.15507	2.35631
25302	4.77647	0.4509	-2.5952	1.08594
25303	6.15314	3.70488	-2.18137	2.23542
25304	7.42143	4.96183	-1.99543	1.8408
25305	7.69336	4.76342	-1.93017	1.43024
25306	6.64279	2.75028	-1.40946	1.19182
25307	8.27064	4.58249	-1.87097	0.6407
25308	8.22394	4.28632	-1.78882	0.35697
25309	6.2117	1.07543	-0.91479	0.1699
25310	5.58621	0.44518	-0.62714	-0.02183
25311	4.62897	0.01793	-0.16124	-0.43295
25312	3.25377	-1.0702	0.61409	-0.89204
25313	3.0855	-1.6166	0.93646	-0.82582
25314	2.91403	-2.05528	1.13265	-0.67456
25315	2.81952	-2.16517	1.20732	-0.5358
25316	2.76143	-2.1324	1.22625	-0.37683
25317	2.67394	-2.12691	1.27199	-0.25105
25318	2.54413	-2.06121	1.37562	-0.17674
25319	2.27391	-1.85525	1.39226	-0.22792
25320	2.01239	-1.65293	1.43474	-0.22397
25321	2.00457	-1.59699	1.53881	-0.02625
25322	1.92242	-1.48911	1.70124	0.03744
25323	1.84681	-1.42557	1.84614	0.07358
25324	1.62367	-1.30294	1.97933	0.09907
25325	1.08187	-0.97253	2.10553	0.15103
25326	0.68666	-0.68937	2.27648	0.25545
25327	0.52572	-0.21036	2.30731	0.48213
25328	0.54896	0.05836	2.3383	0.79032
25329	0.6909	0.43632	2.47014	0.67875
25330	0.59081	0.34516	2.39902	0.33077
25331	0.77192	0.6069	2.75436	0.41298
25332	0.82484	0.68048	2.97627	0.28889
25333	0.86079	1.23439	2.92683	-0.19942
25334	0.62813	1.64258	3.06436	-0.21536
25335	0.86878	2.11613	2.99505	-0.61841
25336	1.10159	2.21255	2.85914	-0.31873
25337	1.04959	2.33784	2.81391	0.10957
25338	1.49134	3.35152	2.24894	0.53053
25339	1.64701	3.13634	2.02224	0.57182
25340	1.79174	2.27798	1.97994	0.45614
25341	1.76262	2.13255	1.92647	0.2207
25342	1.99002	2.23453	1.70722	0.62503
25343	1.83178	2.50179	1.49331	0.69993
25344	-0.34498	1.61175	2.12619	-0.4552
25345	NA	NA	NA	NA
25346	NA	NA	NA	NA
25347	NA	NA	NA	NA
25348	NA	NA	NA	NA
25349	NA	NA	NA	NA
25350	NA	NA	NA	NA
25351	NA	NA	NA	NA
25352	NA	NA	NA	NA
25353	NA	NA	NA	NA
25354	NA	NA	NA	NA
25355	NA	NA	NA	NA
25356	NA	NA	NA	NA
25357	NA	NA	NA	NA
25358	NA	NA	NA	NA
25359	NA	NA	NA	NA
25360	NA	NA	NA	NA
25361	NA	NA	NA	NA
25362	NA	NA	NA	NA
25363	NA	NA	NA	NA
25364	NA	NA	NA	NA
25365	NA	NA	NA	NA
25366	NA	NA	NA	NA
25367	NA	NA	NA	NA
25368	NA	NA	NA	NA
25369	NA	NA	NA	NA
25370	NA	NA	NA	NA
25371	NA	NA	NA	NA
25372	NA	NA	NA	NA
25373	NA	NA	NA	NA
25374	NA	NA	NA	NA
25375	NA	NA	NA	NA
25376	NA	NA	NA	NA
25377	NA	NA	NA	NA
25378	NA	NA	NA	NA
25379	NA	NA	NA	NA
25380	NA	NA	NA	NA
25381	NA	NA	NA	NA
25382	NA	NA	NA	NA
25383	NA	NA	NA	NA
25384	NA	NA	NA	NA
25385	NA	NA	NA	NA
25386	NA	NA	NA	NA
25387	NA	NA	NA	NA
25388	NA	NA	NA	NA
25389	NA	NA	NA	NA
25390	NA	NA	NA	NA
25391	NA	NA	NA	NA
25392	NA	NA	NA	NA
25393	NA	NA	NA	NA
25394	NA	NA	NA	NA
25395	NA	NA	NA	NA
25396	NA	NA	NA	NA
25397	NA	NA	NA	NA
25398	NA	NA	NA	NA
25399	NA	NA	NA	NA
25400	NA	NA	NA	NA
25401	NA	NA	NA	NA
25402	NA	NA	NA	NA
25403	NA	NA	NA	NA
25404	NA	NA	NA	NA
25405	NA	NA	NA	NA
25406	NA	NA	NA	NA
25407	NA	NA	NA	NA
25408	NA	NA	NA	NA
25409	NA	NA	NA	NA
25410	NA	NA	NA	NA
25411	NA	NA	NA	NA
25412	NA	NA	NA	NA
25413	NA	NA	NA	NA
25414	NA	NA	NA	NA
25415	NA	NA	NA	NA
25416	NA	NA	NA	NA
25417	NA	NA	NA	NA
25418	NA	NA	NA	NA
25419	NA	NA	NA	NA
25420	NA	NA	NA	NA
25421	NA	NA	NA	NA
25422	NA	NA	NA	NA
25423	NA	NA	NA	NA
25424	NA	NA	NA	NA
25425	NA	NA	NA	NA
25426	NA	NA	NA	NA
25427	NA	NA	NA	NA
25428	NA	NA	NA	NA
25429	NA	NA	NA	NA
25430	NA	NA	NA	NA
25431	NA	NA	NA	NA
25432	NA	NA	NA	NA
25433	NA	NA	NA	NA
25434	NA	NA	NA	NA
25435	NA	NA	NA	NA
25436	NA	NA	NA	NA
25437	NA	NA	NA	NA
25438	NA	NA	NA	NA
25439	NA	NA	NA	NA
25440	NA	NA	NA	NA
25441	NA	NA	NA	NA
25442	NA	NA	NA	NA
25443	NA	NA	NA	NA
25444	NA	NA	NA	NA
25445	NA	NA	NA	NA
25446	NA	NA	NA	NA
25447	NA	NA	NA	NA
25448	NA	NA	NA	NA
25449	NA	NA	NA	NA
25450	NA	NA	NA	NA
25451	NA	NA	NA	NA
25452	NA	NA	NA	NA
25453	NA	NA	NA	NA
25454	NA	NA	NA	NA
25455	NA	NA	NA	NA
25456	NA	NA	NA	NA
25457	NA	NA	NA	NA
25458	NA	NA	NA	NA
25459	NA	NA	NA	NA
25460	NA	NA	NA	NA
25461	NA	NA	NA	NA
25462	NA	NA	NA	NA
25463	NA	NA	NA	NA
25464	NA	NA	NA	NA
25465	NA	NA	NA	NA
25466	NA	NA	NA	NA
25467	NA	NA	NA	NA
25468	NA	NA	NA	NA
25469	NA	NA	NA	NA
25470	NA	NA	NA	NA
25471	NA	NA	NA	NA
25472	NA	NA	NA	NA
25473	NA	NA	NA	NA
25474	NA	NA	NA	NA
25475	NA	NA	NA	NA
25476	4.07831	0.50605	-1.31794	2.40598
25477	4.76431	0.7782	-2.38479	1.57368
25478	5.88414	3.82466	-2.08659	2.62408
25479	7.9422	5.69107	-2.16269	1.78852
25480	8.63983	6.20006	-2.20431	1.36894
25481	7.52602	3.99115	-1.84214	1.06917
25482	7.3194	3.26444	-1.48571	0.77735
25483	8.08513	4.22431	-1.67235	0.43861
25484	8.05648	4.02024	-1.48023	0.1986
25485	6.10853	1.29246	-0.75299	0.13005
25486	3.42765	-0.95869	0.12272	-0.09587
25487	3.26047	-0.70689	0.52102	-0.77255
25488	2.95601	-1.63074	0.99902	-1.01675
25489	2.9413	-2.03365	1.17923	-0.78521
25490	2.90997	-2.18624	1.29243	-0.5603
25491	2.83796	-2.18794	1.33095	-0.36572
25492	2.72643	-2.16087	1.3505	-0.26138
25493	2.5996	-2.11208	1.39645	-0.22152
25494	2.35344	-1.84482	1.49745	-0.30252
25495	2.11431	-1.6022	1.54248	-0.31112
25496	2.06388	-1.46854	1.63471	-0.10687
25497	1.99278	-1.37322	1.78281	-0.03393
25498	1.96975	-1.11868	1.88739	0.02925
25499	1.86134	-1.01544	2.02642	0.0223
25500	0.93071	-0.80425	2.27487	0.22066
25501	0.72356	-0.57544	2.31143	0.42372
25502	0.81555	-0.03025	2.48395	0.78128
25503	0.83348	0.06943	2.55405	0.83332
25504	1.03872	0.16671	2.38806	0.69464
25505	0.77507	0.46425	2.66285	0.36969
25506	1.12999	1.24913	2.73731	0.33563
25507	1.36344	0.91936	2.72064	0.11656
25508	1.04792	1.20428	3.10288	-0.00479
25509	0.77632	2.48357	3.16887	-0.04027
25510	0.80622	2.75012	3.09054	-0.14596
25511	1.11198	2.74968	3.08762	-0.23745
25512	1.1231	3.55444	2.86977	-0.12379
25513	1.70861	3.51218	2.42118	0.36138
25514	1.54304	2.84146	2.52096	0.52919
25515	1.86493	2.11804	2.57262	0.4057
25516	1.92369	2.12813	2.18115	0.43702
25517	1.91454	2.15177	1.94074	0.61937
25518	1.6257	2.85301	1.88593	0.55922
25519	-0.42257	1.25542	2.01356	0.05212
25520	NA	NA	NA	NA
25521	NA	NA	NA	NA
25522	NA	NA	NA	NA
25523	NA	NA	NA	NA
25524	NA	NA	NA	NA
25525	NA	NA	NA	NA
25526	NA	NA	NA	NA
25527	NA	NA	NA	NA
25528	NA	NA	NA	NA
25529	NA	NA	NA	NA
25530	NA	NA	NA	NA
25531	NA	NA	NA	NA
25532	NA	NA	NA	NA
25533	NA	NA	NA	NA
25534	NA	NA	NA	NA
25535	NA	NA	NA	NA
25536	NA	NA	NA	NA
25537	NA	NA	NA	NA
25538	NA	NA	NA	NA
25539	NA	NA	NA	NA
25540	NA	NA	NA	NA
25541	NA	NA	NA	NA
25542	NA	NA	NA	NA
25543	NA	NA	NA	NA
25544	NA	NA	NA	NA
25545	NA	NA	NA	NA
25546	NA	NA	NA	NA
25547	NA	NA	NA	NA
25548	NA	NA	NA	NA
25549	NA	NA	NA	NA
25550	NA	NA	NA	NA
25551	NA	NA	NA	NA
25552	NA	NA	NA	NA
25553	NA	NA	NA	NA
25554	NA	NA	NA	NA
25555	NA	NA	NA	NA
25556	NA	NA	NA	NA
25557	NA	NA	NA	NA
25558	NA	NA	NA	NA
25559	NA	NA	NA	NA
25560	NA	NA	NA	NA
25561	NA	NA	NA	NA
25562	NA	NA	NA	NA
25563	NA	NA	NA	NA
25564	NA	NA	NA	NA
25565	NA	NA	NA	NA
25566	NA	NA	NA	NA
25567	NA	NA	NA	NA
25568	NA	NA	NA	NA
25569	NA	NA	NA	NA
25570	NA	NA	NA	NA
25571	NA	NA	NA	NA
25572	NA	NA	NA	NA
25573	NA	NA	NA	NA
25574	NA	NA	NA	NA
25575	NA	NA	NA	NA
25576	NA	NA	NA	NA
25577	NA	NA	NA	NA
25578	NA	NA	NA	NA
25579	NA	NA	NA	NA
25580	NA	NA	NA	NA
25581	NA	NA	NA	NA
25582	NA	NA	NA	NA
25583	NA	NA	NA	NA
25584	NA	NA	NA	NA
25585	NA	NA	NA	NA
25586	NA	NA	NA	NA
25587	NA	NA	NA	NA
25588	NA	NA	NA	NA
25589	NA	NA	NA	NA
25590	NA	NA	NA	NA
25591	NA	NA	NA	NA
25592	NA	NA	NA	NA
25593	NA	NA	NA	NA
25594	NA	NA	NA	NA
25595	NA	NA	NA	NA
25596	NA	NA	NA	NA
25597	NA	NA	NA	NA
25598	NA	NA	NA	NA
25599	NA	NA	NA	NA
25600	NA	NA	NA	NA
25601	NA	NA	NA	NA
25602	NA	NA	NA	NA
25603	NA	NA	NA	NA
25604	NA	NA	NA	NA
25605	NA	NA	NA	NA
25606	NA	NA	NA	NA
25607	NA	NA	NA	NA
25608	NA	NA	NA	NA
25609	NA	NA	NA	NA
25610	NA	NA	NA	NA
25611	NA	NA	NA	NA
25612	NA	NA	NA	NA
25613	NA	NA	NA	NA
25614	NA	NA	NA	NA
25615	NA	NA	NA	NA
25616	NA	NA	NA	NA
25617	NA	NA	NA	NA
25618	NA	NA	NA	NA
25619	NA	NA	NA	NA
25620	NA	NA	NA	NA
25621	NA	NA	NA	NA
25622	NA	NA	NA	NA
25623	NA	NA	NA	NA
25624	NA	NA	NA	NA
25625	NA	NA	NA	NA
25626	NA	NA	NA	NA
25627	NA	NA	NA	NA
25628	NA	NA	NA	NA
25629	NA	NA	NA	NA
25630	NA	NA	NA	NA
25631	NA	NA	NA	NA
25632	NA	NA	NA	NA
25633	NA	NA	NA	NA
25634	NA	NA	NA	NA
25635	NA	NA	NA	NA
25636	NA	NA	NA	NA
25637	NA	NA	NA	NA
25638	NA	NA	NA	NA
25639	NA	NA	NA	NA
25640	NA	NA	NA	NA
25641	NA	NA	NA	NA
25642	NA	NA	NA	NA
25643	NA	NA	NA	NA
25644	NA	NA	NA	NA
25645	NA	NA	NA	NA
25646	NA	NA	NA	NA
25647	NA	NA	NA	NA
25648	NA	NA	NA	NA
25649	NA	NA	NA	NA
25650	3.72483	0.17889	-1.78183	2.55028
25651	4.73726	1.11334	-1.99879	2.04525
25652	5.28404	2.5913	-2.46178	2.3313
25653	7.38285	5.52521	-2.10628	2.26657
25654	7.9528	5.8914	-2.10801	1.88574
25655	8.48053	6.0648	-2.06716	1.43751
25656	7.65464	4.35444	-1.70889	1.16277
25657	7.33211	3.30836	-1.45328	0.7651
25658	7.20413	2.7555	-1.26193	0.42392
25659	6.32042	1.23414	-0.62387	0.24199
25660	6.86334	2.56606	-0.72622	0.14502
25661	2.94754	-0.4236	0.96116	-0.98421
25662	3.07147	-1.43594	1.08184	-0.80108
25663	3.10381	-1.9225	1.27276	-0.92923
25664	3.0621	-2.09854	1.33679	-0.78603
25665	2.99808	-2.21482	1.38079	-0.57423
25666	2.90101	-2.20206	1.4429	-0.39177
25667	2.78731	-2.17062	1.52106	-0.34966
25668	2.64664	-1.99553	1.54659	-0.36819
25669	2.415	-1.83936	1.64435	-0.42246
25670	2.25932	-1.56905	1.72695	-0.39984
25671	2.20874	-1.34191	1.77632	-0.17495
25672	1.96894	-1.1751	1.89938	-0.07553
25673	1.80835	-0.88953	1.97043	0.04494
25674	1.45063	-0.77266	2.08964	0.14495
25675	1.01132	-0.63284	2.20952	0.43107
25676	0.93989	-0.75617	2.25184	0.56346
25677	0.92303	-0.53896	2.47632	0.5459
25678	0.59318	0.02501	2.80333	0.42551
25679	0.58734	0.17584	2.91616	0.29108
25680	0.70923	0.89824	3.08301	0.24924
25681	0.82637	0.82993	2.70965	0.66198
25682	1.18254	1.09105	2.72576	0.48865
25683	1.26238	2.28973	2.94545	0.43948
25684	0.62276	1.99779	3.29917	0.28159
25685	0.29328	2.1816	3.39414	0.32339
25686	0.10207	2.31237	3.43453	0.27394
25687	0.5476	3.60441	3.23377	-0.10148
25688	1.46063	3.80136	2.50343	0.46259
25689	1.91047	3.85295	2.59206	0.6368
25690	2.02183	3.55191	2.55713	0.65277
25691	1.86385	2.70205	2.28315	0.63511
25692	1.37006	1.98354	2.19368	0.70855
25693	0.43893	1.40648	2.23325	0.73179
25694	0.21838	1.28076	2.10928	0.37579
25695	NA	NA	NA	NA
25696	NA	NA	NA	NA
25697	NA	NA	NA	NA
25698	NA	NA	NA	NA
25699	NA	NA	NA	NA
25700	NA	NA	NA	NA
25701	NA	NA	NA	NA
25702	NA	NA	NA	NA
25703	NA	NA	NA	NA
25704	NA	NA	NA	NA
25705	NA	NA	NA	NA
25706	NA	NA	NA	NA
25707	NA	NA	NA	NA
25708	NA	NA	NA	NA
25709	NA	NA	NA	NA
25710	NA	NA	NA	NA
25711	NA	NA	NA	NA
25712	NA	NA	NA	NA
25713	NA	NA	NA	NA
25714	NA	NA	NA	NA
25715	NA	NA	NA	NA
25716	NA	NA	NA	NA
25717	NA	NA	NA	NA
25718	NA	NA	NA	NA
25719	NA	NA	NA	NA
25720	NA	NA	NA	NA
25721	NA	NA	NA	NA
25722	NA	NA	NA	NA
25723	NA	NA	NA	NA
25724	NA	NA	NA	NA
25725	NA	NA	NA	NA
25726	NA	NA	NA	NA
25727	NA	NA	NA	NA
25728	NA	NA	NA	NA
25729	NA	NA	NA	NA
25730	NA	NA	NA	NA
25731	NA	NA	NA	NA
25732	NA	NA	NA	NA
25733	NA	NA	NA	NA
25734	NA	NA	NA	NA
25735	NA	NA	NA	NA
25736	NA	NA	NA	NA
25737	NA	NA	NA	NA
25738	NA	NA	NA	NA
25739	NA	NA	NA	NA
25740	NA	NA	NA	NA
25741	NA	NA	NA	NA
25742	NA	NA	NA	NA
25743	NA	NA	NA	NA
25744	NA	NA	NA	NA
25745	NA	NA	NA	NA
25746	NA	NA	NA	NA
25747	NA	NA	NA	NA
25748	NA	NA	NA	NA
